price,rooms,lat,lng,square_total,square_living,square_kitchen,ceiling,renovation,view,type_house,floor_type,built_year,energy_efficiency,playground,sportsground,foundation_type,electrical_type,electrical_entries_count,heating_type,hot_water_type,gas_type,ventilation_type,firefighting_type,drainage_type,floor_flat,floor_house,price/m2,wikipedia
14500000.0,2,55.768952,37.636536,36.8,23.0,7.0,2.5,Косметический,Во двор,Блочный,Железобетонные,1963.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,4.0,9.0,394021.7391304348,ru:Красносельский район (Москва)
8800000.0,1,55.65573199999999,37.759848,39.0,19.0,8.0,2.64,Евроремонт,,Панельный,Железобетонные,1996.0,Не присвоен,Есть,Есть,Свайный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,13.0,17.0,225641.02564102566,ru:Марьино (район Москвы)
9500000.0,1,55.608139,37.58597,36.4,14.4,11.0,,Косметический,Во двор,Монолитный,Железобетонные,2000.0,Не присвоен,Есть,Отсутствует,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,17.0,260989.010989011,ru:Чертаново Центральное
9200000.0,2,55.881525,37.493228,44.1,28.5,7.0,2.68,Евроремонт,Во двор,Панельный,Железобетонные,1981.0,E,Есть,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,12.0,208616.78004535148,ru:Западное Дегунино
18800000.0,3,55.80611500000001,37.779224,84.3,53.5,10.0,2.74,Дизайнерский,На улицу и двор,Монолитный,Железобетонные,2006.0,Не присвоен,Отсутствует,Отсутствует,Бетонные столбы,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,10.0,14.0,223013.04863582444,ru:Северное Измайлово
7500000.0,1,55.679245,37.685054,30.5,19.0,5.5,2.7,Косметический,Во двор,Блочный,Железобетонные,1962.0,E,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,,Внутренние водостоки,5.0,5.0,245901.6393442623,ru:Нагатинский Затон (район Москвы)
9150000.0,1,55.878723,37.622351,38.7,18.9,9.0,2.7,Косметический,На улицу и двор,Монолитный,Железобетонные,2015.0,B,Отсутствует,Отсутствует,,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,19.0,25.0,236434.10852713176,ru:Южное Медведково
30000000.0,3,55.695053,37.579385,150.0,,25.0,3.0,Без ремонта,На улицу и двор,,,2020.0,,,,,,,,,,,,,28.0,40.0,200000.0,ru:Академический район (Москва)
22500000.0,2,55.80653,37.545995,85.0,52.0,15.0,3.0,Евроремонт,Во двор,Монолитный,Железобетонные,2008.0,D,Есть,Есть,,Центральное,8.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,10.0,34.0,264705.8823529412,ru:Аэропорт (район Москвы)
21000000.0,3,55.80608,37.51685300000001,79.6,54.2,8.0,,Косметический,Во двор,Кирпичный,Железобетонные,1959.0,Не присвоен,Есть,Есть,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,,Наружные водостоки,3.0,8.0,263819.09547738696,ru:Аэропорт (район Москвы)
21000000.0,2,55.738074,37.564446,45.2,26.3,6.3,3.2,Евроремонт,На улицу,Кирпичный,Деревянные,1943.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,14.0,464601.7699115044,ru:Дорогомилово (район Москвы)
12500000.0,3,55.612136,37.590704,64.0,43.7,9.0,2.6,Косметический,На улицу и двор,Монолитный,Железобетонные,1972.0,Не присвоен,Отсутствует,Отсутствует,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,14.0,195312.5,ru:Чертаново Центральное
12000000.0,2,55.706497,37.505876,37.0,22.5,7.5,2.64,Косметический,Во двор,Панельный,Железобетонные,1965.0,C,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,8.0,9.0,324324.3243243243,ru:Раменки (район Москвы)
6900000.0,1,55.519845,37.345131,38.0,19.0,12.0,2.64,Косметический,Во двор,Панельный,Железобетонные,2018.0,A,Есть,Есть,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,11.0,17.0,181578.94736842104,ru:Поселение Десёновское
9500000.0,1,55.745544,37.75461,35.0,19.5,9.6,2.48,Дизайнерский,Во двор,,,1982.0,,Отсутствует,Отсутствует,,,1.0,,,Отсутствует,,,,4.0,16.0,271428.5714285714,ru:Перово (район Москвы)
14490000.0,3,55.796334,37.794648,83.0,20.0,9.0,,Евроремонт,На улицу и двор,Кирпичный,,,,,,,,,,,,,,,3.0,4.0,174578.31325301205,ru:Измайлово (район Москвы)
8800000.0,1,55.880677,37.558643,37.2,19.0,7.0,,,,Кирпичный,Железобетонные,1985.0,Не присвоен,Есть,Есть,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,7.0,16.0,236559.13978494622,ru:Восточное Дегунино
6900000.0,1,55.809373,37.78651,30.7,18.4,6.0,2.54,,На улицу и двор,Панельный,Железобетонные,1959.0,,Отсутствует,Отсутствует,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,3.0,5.0,224755.7003257329,ru:Северное Измайлово
31000000.0,2,55.77080600000001,37.564212,66.0,,,3.2,Без ремонта,На улицу,Монолитный,Железобетонные,2018.0,,,,,Центральное,,Центральное,Закрытая с приготовлением горячей воды на ЦТП,,,,,37.0,44.0,469696.9696969697,ru:Пресненский район
18950000.0,2,55.75080300000001,37.69860900000001,75.7,,,3.2,Без ремонта,Во двор,Монолитный,Железобетонные,2019.0,B,Есть,Отсутствует,,Центральное,12.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,10.0,13.0,250330.25099075297,ru:Лефортово (район Москвы)
